13,13
18,5
21,3
25,4
31,6
34,3
35,1
38,3
39,1
42,3
43,1
46,3
48,2
54,6
61,7
70,9
85,15
91,6
105,14
112,7
122,10
126,4
132,6
134,2
140,6
142,2
148,6
155,7
182,27
187,5
188,1
193,5
218,25
227,9
231,4
237,6
239,2
244,5
250,6
260,10
265,5
270,5
274,4
283,9
286,3
310,24
315,5
335,20
343,8
352,9
372,20
379,7
415,36
424,9
429,5
437,8
438,1
443,5
475,32
483,8
512,29
517,5
546,29
556,10
571,15
579,8
587,8
593,6
600,7
601,1
609,8
617,8
625,8
650,25
654,4
667,13
681,14
685,4
692,7
697,5
711,14
720,9
731,11
738,7
746,8
752,6
763,11
769,6
775,6
783,8
789,6
793,4
810,17
820,10
836,16
848,12
856,8
861,5
868,7
874,6
928,54
938,10
945,7
951,6
956,5
961,5
967,6
970,3
974,4
979,5
984,5
991,7
994,3
998,4
1002,4
1006,4
1009,3
1011,2
1017,6
1041,24
1049,8
1054,5
1070,16
1071,1
1083,12
1088,5
1094,6
1112,18
1126,14
1127,1
1141,14
1148,7
1181,33
1188,7
1192,4
1200,8
1214,14
1224,10
1282,58
1283,1
1308,25
1309,1
1319,10
1321,2
1350,29
1354,4
1364,10
1408,44
1412,4
1414,2
1422,8
1426,4
1445,19
1449,4
1464,15
1465,1
1466,1
1470,4
1471,1
1474,3
1487,13
1514,27
1557,43
1564,7
1584,20
1597,13
1602,5
1605,3
1609,4
1619,10
1628,9
1655,27
1666,11
1684,18
1686,2
1706,20
1708,2
1721,13
1725,4
1740,15
1742,2
1755,13
1756,1
1763,7
1766,3
1773,7
1774,1
1781,7
1785,4
1793,8
1796,3
1808,12
1822,14
1833,11
1844,11
1868,24
1878,10
1896,18
1902,6
1903,1
1925,22
1927,2
1936,9
1940,4
1945,5
1947,2
1954,7
1966,12
1968,2
1973,5
1974,1
1994,20
2002,8
2005,3
2008,3
2010,2
2016,6
2037,21
2045,8
2049,4
2064,15
2071,7
2082,11
2087,5
2097,10
2098,1
2110,12
2135,25
2149,14
2219,70
2228,9
2239,11
2248,9
2253,5
2255,2
2268,13
2279,11
2297,18
2312,15
2325,13
2347,22
2358,11
2363,5
2389,26
2398,9
2402,4
2409,7
2414,5
2418,4
2442,24
2480,38
2481,1
2497,16
2499,2
2531,32
2545,14
2551,6
2558,7
2563,5
2571,8
2581,10
2590,9
2599,9
2605,6
2613,8
2641,28
2649,8
2650,1
2658,8
2662,4
2667,5
2668,1
2681,13
2693,12
2696,3
2700,4
2705,5
2711,6
2715,4
2719,4
2722,3
2731,9
2736,5
2766,30
2778,12
2783,5
2791,8
2792,1
2811,19
2821,10
2823,2
2828,5
2844,16
2849,5
2861,12
2864,3
2872,8
2875,3
2908,33
2920,12
2937,17
2938,1
2950,12
2956,6
2961,5
2963,2
2970,7
2983,13
2984,1
3010,26
3026,16
3031,5
3037,6
3048,11
3055,7
3080,25
3088,8
3093,5
3100,7
3107,7
3150,43
3155,5
3161,6
3171,10
3172,1
3185,13
3186,1
3204,18
3205,1
3235,30
3246,11
3249,3
3256,7
3271,15
3307,36
3311,4
3312,1
3316,4
3318,2
3322,4
3323,1
3327,4
3328,1
3332,4
3374,42
3394,20
3403,9
3412,9
3416,4
3424,8
3453,29
3464,11
3466,2
3480,14
3481,1
3491,10
3493,2
3513,20
3527,14
3535,8
3560,25
3566,6
3579,13
3585,6
3596,11
3608,12
3624,16
3626,2
3629,3
3630,1
3633,3
3634,1
3639,5
3640,1
3645,5
3646,1
3648,2
3651,3
3654,3
3655,1
3659,4
3662,3
3670,8
3694,24
3704,10
3706,2
3718,12
3732,14
3757,25
3765,8
3777,12
3790,13
3801,11
3814,13
3838,24
3843,5
3845,2
3854,9
3857,3
3868,11
3871,3
3888,17
3889,1
3903,14
3904,1
3916,12
3919,3
3924,5
3928,4
3934,6
3935,1
3940,5
3945,5
3952,7
3953,1
3960,7
3962,2
3967,5
3970,3
3981,11
3987,6
4004,17
4006,2
4016,10
4017,1
4032,15
4049,17
4050,1
4054,4
4059,5
4085,26
4101,16
4108,7
4115,7
4148,33
4158,10
4164,6
4174,10
4177,3
4189,12
4190,1
4199,9
4200,1
4205,5
4216,11
4254,38
4260,6
4269,9
4276,7
4281,5
4304,23
4311,7
4334,23
4347,13
4362,15
4367,5
4402,35
4405,3
4412,7
4419,7
4420,1
4426,6
4428,2
4437,9
4440,3
4446,6
4447,1
4452,5
4453,1
4456,3
4457,1
4461,4
4474,13
4492,18
4509,17
4534,25
4539,5
4541,2
4550,9
4551,1
4556,5
4558,2
4564,6
4565,1
4571,6
4572,1
4576,4
4579,3
4584,5
4585,1
4588,3
4602,14
4603,1
4625,22
4627,2
4647,20
4649,2
4664,15
4668,4
4683,15
4684,1
4701,17
4702,1
4716,14
4720,4
4727,7
4728,1
4729,1
4736,7
4751,15
4753,2
4766,13
4770,4
4775,5
4782,7
4785,3
4794,9
4795,1
4799,4
4800,1
4805,5
4806,1
4811,5
4812,1
4818,6
4827,9
4830,3
4864,34
4874,10
4889,15
4894,5
4904,10
4910,6
4916,6
4933,17
4948,15
5016,68
5020,4
5046,26
5049,3
5052,3
5066,14
5070,4
5094,24
5111,17
5120,9
5132,12
5140,8
5147,7
5148,1
5152,4
5157,5
5163,6
5186,23
5196,10
5201,5
5216,15
5218,2
5234,16
5237,3
5244,7
5245,1
5250,5
5270,20
5276,6
5277,1
5284,7
5299,15
5306,7
5320,14
5329,9
5337,8
5341,4
5345,4
5346,1
5351,5
5355,4
5367,12
5373,6
5383,10
5394,11
5403,9
5414,11
5425,11
5434,9
5435,1
5439,4
5442,3
5447,5
5461,14
5471,10
5485,14
5490,5
5497,7
5498,1
5501,3
5502,1
5504,2
5513,9
5526,13
5535,9
5542,7
5564,22
5569,5
5580,11
5586,6
5592,6
5600,8
5601,1
5610,9
5614,4
5624,10
5635,11
5643,8
5650,7
5655,5
5659,4
5661,2
5667,6
5668,1
5673,5
5697,24
5702,5
5707,5
5716,9
5755,39
5761,6
5783,22
5795,12
5797,2
5799,2
5802,3
5810,8
5816,6
5844,28
5853,9
5856,3
5861,5
5864,3
5911,47
5917,6
5930,13
5935,5
5941,6
5950,9
5961,11
5983,22
5997,14
6003,6
6013,10
6015,2
6023,8
6040,17
6045,5
6053,8
6059,6
6067,8
6071,4
6076,5
6080,4
6086,6
6104,18
6119,15
6135,16
6143,8
6162,19
6163,1
6170,7
6207,37
6212,5
6232,20
6242,10
6262,20
6269,7
6287,18
6292,5
6300,8
6306,6
6313,7
6322,9
6327,5
6354,27
6363,9
6374,11
6385,11
6389,4
6392,3
6398,6
6406,8
6413,7
6416,3
6432,16
6437,5
