46,46
572,526
573,1
574,1
575,1
796,221
797,1
798,1
799,1
800,1
801,1
802,1
903,101
904,1
905,1
906,1
907,1
908,1
909,1
910,1
911,1
912,1
913,1
916,3
917,1
955,38
1026,71
1027,1
1040,13
1041,1
1042,1
1043,1
1051,8
1052,1
1059,7
1060,1
1061,1
1127,66
1128,1
1129,1
1130,1
1131,1
1132,1
1133,1
1134,1
1135,1
1136,1
1137,1
1139,2
1326,187
1327,1
1328,1
1329,1
1330,1
1331,1
1332,1
1333,1
1334,1
1335,1
1336,1
1337,1
1338,1
1897,559
1900,3
1905,5
1906,1
2024,118
2025,1
2026,1
2027,1
2028,1
2029,1
2030,1
2032,2
2034,2
2035,1
2057,22
2078,21
2079,1
2080,1
2081,1
2082,1
2083,1
2463,380
2527,64
2648,121
2915,267
2968,53
2969,1
2970,1
2971,1
2972,1
2974,2
2980,6
2984,4
2987,3
2988,1
2992,4
2993,1
3047,54
3048,1
3049,1
3051,2
3052,1
3055,3
3110,55
3137,27
3138,1
3139,1
3140,1
3141,1
3142,1
3144,2
3145,1
3173,28
3174,1
3210,36
3211,1
3216,5
3222,6
3223,1
3224,1
3226,2
3227,1
3262,35
3316,54
3317,1
3318,1
3319,1
3320,1
3321,1
3322,1
3338,16
3339,1
3604,265
3706,102
3707,1
3708,1
3709,1
3710,1
3711,1
3712,1
3713,1
3714,1
3715,1
3716,1
3718,2
3720,2
3722,2
3727,5
3728,1
3842,114
3843,1
3845,2
3846,1
3847,1
3848,1
3850,2
3851,1
3920,69
3921,1
3922,1
3923,1
3924,1
3925,1
3927,2
3929,2
3930,1
3932,2
4003,71
4101,98
4102,1
4103,1
4104,1
4105,1
4294,189
4295,1
4296,1
4297,1
4298,1
4322,24
4323,1
4324,1
4325,1
4326,1
4327,1
4328,1
4329,1
4330,1
4331,1
4332,1
4333,1
4334,1
4335,1
4336,1
4347,11
4348,1
4352,4
4472,120
4473,1
4474,1
4475,1
4476,1
4489,13
4499,10
4500,1
4501,1
4577,76
4578,1
4717,139
4718,1
4719,1
4720,1
4721,1
4722,1
4723,1
4736,13
4737,1
4738,1
4739,1
4740,1
4744,4
4748,4
4754,6
4762,8
4975,213
4976,1
4977,1
4978,1
5400,422
5401,1
5402,1
5403,1
5404,1
5405,1
5406,1
5407,1
5408,1
5409,1
5410,1
5416,6
5475,59
5516,41
5527,11
5669,142
5740,71
6227,487
6228,1
6229,1
6230,1
6231,1
6232,1
6233,1
6234,1
6237,3
6340,103
6345,5
6769,424
6770,1
6771,1
6772,1
6773,1
6774,1
6775,1
6776,1
6777,1
6816,39
6840,24
6927,87
6928,1
6929,1
6930,1
6931,1
6932,1
6933,1
6934,1
7075,141
7076,1
7255,179
7256,1
7257,1
7258,1
7259,1
7260,1
7263,3
7265,2
7281,16
7282,1
7285,3
8299,1014
8329,30
8331,2
8332,1
8333,1
8334,1
8335,1
8336,1
8337,1
8374,37
8377,3
8380,3
8381,1
8893,512
8894,1
8895,1
8896,1
8897,1
8898,1
8899,1
8900,1
8902,2
9099,197
9100,1
9101,1
9102,1
9103,1
9104,1
9105,1
9123,18
9286,163
9287,1
9288,1
9308,20
9309,1
9310,1
9311,1
9313,2
9317,4
9319,2
9321,2
9384,63
9387,3
9389,2
9390,1
9391,1
9392,1
9394,2
9414,20
9418,4
9419,1
9420,1
9421,1
9429,8
9430,1
9438,8
10009,571
10021,12
10043,22
10044,1
10662,618
10763,101
10764,1
10765,1
10766,1
10767,1
10768,1
10769,1
10770,1
10771,1
10776,5
10902,126
10919,17
10935,16
10965,30
11074,109
11304,230
11305,1
11306,1
11307,1
11308,1
11309,1
11310,1
11311,1
11312,1
11313,1
11314,1
11315,1
11316,1
11317,1
11320,3
11412,92
11415,3
11420,5
11633,213
11689,56
11741,52
11759,18
11761,2
11762,1
11886,124
11887,1
11964,77
11966,2
11967,1
11968,1
11969,1
11970,1
11971,1
12003,32
12014,11
12016,2
12059,43
12206,147
12207,1
12208,1
12209,1
12210,1
12211,1
12212,1
12213,1
12214,1
12215,1
12216,1
12231,15
12232,1
12233,1
12234,1
12235,1
12262,27
12263,1
