4212,4212
4217,5
4390,173
4396,6
4412,16
4420,8
4459,39
4521,62
4527,6
4533,6
4561,28
4660,99
4691,31
4703,12
4728,25
5019,291
7471,2452
8367,896
8666,299
9148,482
9216,68
9222,6
9457,235
9584,127
9877,293
10014,137
10055,41
10138,83
10181,43
10257,76
10334,77
10452,118
10530,78
10589,59
10594,5
10601,7
10966,365
11364,398
11455,91
11467,12
11472,5
11482,10
11550,68
11700,150
11874,174
11955,81
12398,443
12519,121
12692,173
12763,71
12797,34
12845,48
13079,234
13301,222
13763,462
14019,256
14202,183
14244,42
14265,21
14323,58
14328,5
14349,21
14357,8
14366,9
14380,14
14387,7
14418,31
14757,339
14773,16
14889,116
15884,995
15994,110
16180,186
16278,98
16300,22
16552,252
16561,9
16640,79
16644,4
16778,134
16870,92
16949,79
16954,5
17066,112
17101,35
17143,42
17164,21
17206,42
17285,79
17571,286
17718,147
17823,105
17838,15
18032,194
18053,21
18103,50
18158,55
18227,69
18650,423
18997,347
19102,105
19475,373
19515,40
19636,121
19657,21
19741,84
19786,45
19796,10
19882,86
20047,165
21673,1626
22404,731
22442,38
22444,2
22461,17
22520,59
22648,128
24749,2101
25231,482
25253,22
25296,43
25306,10
25404,98
25541,137
25571,30
26016,445
27022,1006
29132,2110
29755,623
30372,617
30419,47
30424,5
30470,46
30478,8
30486,8
30516,30
30545,29
30566,21
30575,9
30666,91
30711,45
30719,8
30756,37
30830,74
30856,26
31636,780
31732,96
31750,18
31763,13
31782,19
31830,48
31847,17
34688,2841
35301,613
35325,24
35481,156
35950,469
36056,106
36073,17
38522,2449
38531,9
38651,120
38688,37
38701,13
38741,40
38861,120
39444,583
39452,8
39463,11
39473,10
39500,27
39619,119
39643,24
40256,613
40298,42
40337,39
40492,155
40526,34
40557,31
40571,14
40667,96
42095,1428
42105,10
42114,9
42149,35
43251,1102
43263,12
43483,220
43498,15
44782,1284
44791,9
44837,46
44970,133
45848,878
45870,22
45897,27
45989,92
46094,105
46142,48
46213,71
46233,20
46242,9
46387,145
46795,408
46860,65
46861,1
47650,789
47665,15
47678,13
47689,11
47737,48
47760,23
47769,9
47775,6
47782,7
47802,20
47810,8
47823,13
47862,39
47985,123
47994,9
48909,915
48949,40
48989,40
49027,38
49050,23
49087,37
49111,24
49116,5
49168,52
49181,13
49190,9
49427,237
49583,156
49726,143
50308,582
50356,48
50364,8
50409,45
50433,24
50483,50
50490,7
50500,10
50760,260
50962,202
51083,121
51094,11
51121,27
51328,207
51434,106
51467,33
51532,65
51578,46
51608,30
51611,3
51642,31
51759,117
51777,18
51831,54
51845,14
51867,22
51936,69
52010,74
52030,20
52065,35
52147,82
52172,25
53110,938
53242,132
53572,330
53602,30
53607,5
53632,25
53795,163
53881,86
53942,61
53948,6
54119,171
54240,121
54251,11
54281,30
54290,9
54312,22
54346,34
54352,6
54446,94
54473,27
54502,29
54522,20
54527,5
54583,56
54661,78
54794,133
54805,11
54909,104
54949,40
55003,54
55009,6
55054,45
55104,50
55179,75
56097,918
56112,15
56157,45
56179,22
56197,18
56210,13
56273,63
56311,38
56351,40
56422,71
56590,168
56950,360
56990,40
57002,12
57162,160
57338,176
57395,57
57397,2
57462,65
57521,59
57579,58
57650,71
57711,61
57729,18
57772,43
57847,75
58542,695
58579,37
58664,85
58727,63
58743,16
59037,294
59444,407
59453,9
59458,5
59485,27
59494,9
59503,9
59507,4
59550,43
59599,49
59639,40
59776,137
59790,14
59908,118
59935,27
60747,812
60780,33
60802,22
60837,35
60845,8
60855,10
60862,7
60872,10
60884,12
60905,21
60916,11
60941,25
61007,66
61015,8
61024,9
61053,29
61073,20
61800,727
61841,41
61866,25
61872,6
61881,9
61886,5
61892,6
61903,11
61941,38
61952,11
61980,28
61999,19
62047,48
62076,29
62086,10
62128,42
62160,32
63089,929
63109,20
63115,6
63147,32
63162,15
63174,12
63182,8
63190,8
63221,31
63230,9
63238,8
63268,30
63325,57
63365,40
63374,9
63478,104
63533,55
63662,129
63674,12
63688,14
63743,55
63765,22
63879,114
64564,685
64572,8
64605,33
64623,18
64660,37
64676,16
64818,142
64840,22
64852,12
64858,6
64863,5
64879,16
64898,19
64911,13
64936,25
64954,18
64965,11
65005,40
65012,7
65032,20
