89,89
90,1
91,1
100,9
101,1
103,2
104,1
105,1
106,1
108,2
157,49
158,1
159,1
160,1
161,1
162,1
163,1
164,1
165,1
166,1
167,1
168,1
169,1
170,1
171,1
172,1
217,45
218,1
287,69
310,23
312,2
315,3
316,1
317,1
318,1
322,4
324,2
325,1
349,24
350,1
351,1
352,1
353,1
407,54
410,3
411,1
421,10
423,2
424,1
425,1
426,1
449,23
451,2
452,1
517,65
518,1
519,1
520,1
521,1
522,1
523,1
524,1
525,1
526,1
527,1
528,1
529,1
531,2
532,1
587,55
588,1
589,1
590,1
591,1
592,1
593,1
594,1
595,1
596,1
597,1
598,1
599,1
600,1
601,1
606,5
607,1
657,50
658,1
659,1
661,2
662,1
663,1
664,1
665,1
666,1
667,1
668,1
669,1
670,1
671,1
674,3
677,3
680,3
681,1
682,1
683,1
690,7
691,1
766,75
767,1
768,1
769,1
770,1
771,1
772,1
773,1
775,2
777,2
779,2
780,1
783,3
895,112
896,1
897,1
898,1
899,1
900,1
901,1
902,1
903,1
904,1
905,1
906,1
908,2
910,2
911,1
913,2
915,2
916,1
926,10
928,2
931,3
934,3
935,1
942,7
1053,111
1054,1
1055,1
1056,1
1057,1
1058,1
1059,1
1060,1
1061,1
1064,3
1065,1
1276,211
1280,4
1281,1
1334,53
1336,2
1337,1
1338,1
1339,1
1340,1
1341,1
1342,1
1343,1
1345,2
1346,1
1347,1
1454,107
1529,75
1530,1
1531,1
1532,1
1533,1
1534,1
1535,1
1536,1
1537,1
1541,4
1590,49
1591,1
1592,1
1593,1
1594,1
1595,1
1596,1
1597,1
1598,1
1599,1
1600,1
1601,1
1603,2
1604,1
1605,1
1608,3
1609,1
1610,1
1613,3
1614,1
1620,6
1630,10
1635,5
1636,1
1637,1
1640,3
1641,1
1648,7
1649,1
1667,18
1668,1
1669,1
1672,3
1674,2
1691,17
1693,2
1776,83
1777,1
1778,1
1780,2
1781,1
1782,1
1783,1
1784,1
1785,1
1786,1
1789,3
1793,4
1794,1
1795,1
1798,3
1799,1
1800,1
1801,1
1849,48
1854,5
1855,1
1856,1
1913,57
1914,1
1918,4
1919,1
1920,1
1921,1
1924,3
1925,1
1968,43
1969,1
1970,1
1971,1
1972,1
1975,3
1976,1
1979,3
1980,1
1981,1
1983,2
1984,1
1989,5
1991,2
2056,65
2057,1
2058,1
2059,1
2060,1
2061,1
2062,1
2063,1
2064,1
2065,1
2067,2
2070,3
2073,3
2094,21
2095,1
2096,1
2097,1
2098,1
2112,14
2114,2
2115,1
2123,8
2124,1
2125,1
2126,1
2127,1
2128,1
2130,2
2228,98
2229,1
2230,1
2231,1
2232,1
2233,1
2234,1
2235,1
2236,1
2237,1
2238,1
2239,1
2334,95
2335,1
2338,3
2339,1
2352,13
2377,25
2378,1
2379,1
2381,2
2385,4
2386,1
2387,1
2459,72
2461,2
2467,6
2505,38
2506,1
2509,3
2510,1
2511,1
2512,1
2531,19
2532,1
2533,1
2534,1
2535,1
2536,1
2537,1
2538,1
2539,1
2540,1
2542,2
2545,3
2546,1
2626,80
2627,1
2628,1
2629,1
2630,1
2631,1
2632,1
2633,1
2634,1
2635,1
2636,1
2637,1
2639,2
2711,72
2712,1
2713,1
2714,1
2715,1
2716,1
2717,1
2719,2
2721,2
2723,2
2778,55
2779,1
2780,1
2781,1
2782,1
2783,1
2784,1
2785,1
2786,1
2789,3
2790,1
2791,1
2792,1
2794,2
2797,3
2810,13
2812,2
2813,1
2814,1
2866,52
2867,1
2868,1
2869,1
2870,1
2871,1
2872,1
2873,1
2874,1
2875,1
2876,1
2877,1
2878,1
2879,1
2880,1
2888,8
2891,3
3011,120
3012,1
3013,1
3014,1
3015,1
3016,1
3017,1
3019,2
3027,8
3028,1
3094,66
3095,1
3097,2
3148,51
3149,1
3150,1
3151,1
3152,1
3153,1
3154,1
3155,1
3156,1
3157,1
3158,1
3166,8
3168,2
3169,1
3271,102
3272,1
3273,1
3274,1
3275,1
3276,1
3277,1
3278,1
3279,1
3280,1
3282,2
3285,3
3288,3
3299,11
3300,1
3305,5
3307,2
3308,1
3311,3
3317,6
3322,5
3324,2
3326,2
3329,3
3344,15
3345,1
3346,1
3347,1
3348,1
3349,1
3350,1
3519,169
3520,1
3521,1
3522,1
3523,1
3524,1
3525,1
3526,1
3527,1
3528,1
3529,1
3530,1
3531,1
3532,1
3533,1
3645,112
3646,1
3648,2
3649,1
3651,2
3652,1
3654,2
3661,7
3683,22
3684,1
3792,108
3793,1
3795,2
3796,1
3797,1
3798,1
3799,1
3800,1
3809,9
3810,1
3811,1
3812,1
3813,1
3814,1
3815,1
3816,1
3818,2
3821,3
3822,1
3824,2
3987,163
3988,1
3989,1
3990,1
3991,1
3992,1
3993,1
3994,1
3995,1
3996,1
3997,1
3998,1
4001,3
4002,1
4004,2
4005,1
4007,2
4167,160
4168,1
4169,1
4170,1
4171,1
4172,1
4177,5
4181,4
4199,18
4200,1
4201,1
4202,1
4203,1
4207,4
4210,3
4211,1
4212,1
4213,1
4216,3
4218,2
4275,57
4277,2
4279,2
4283,4
4284,1
4340,56
4342,2
4343,1
4344,1
4345,1
4346,1
4347,1
4348,1
4349,1
4350,1
4352,2
4401,49
4402,1
4403,1
4404,1
4405,1
4406,1
4407,1
4409,2
4411,2
4415,4
4416,1
4417,1
4418,1
4470,52
4471,1
4472,1
4473,1
4474,1
4475,1
4476,1
4477,1
4478,1
4479,1
4480,1
4481,1
4600,119
4601,1
4602,1
4603,1
4609,6
4610,1
4611,1
4612,1
4613,1
4614,1
4615,1
4618,3
4619,1
4620,1
4625,5
4628,3
4629,1
4633,4
4638,5
4639,1
4691,52
4692,1
4693,1
4694,1
4695,1
4696,1
4697,1
4705,8
4708,3
4710,2
4712,2
4715,3
4716,1
4717,1
4719,2
4721,2
4765,44
4766,1
4767,1
4768,1
4769,1
4770,1
4782,12
4783,1
4784,1
4785,1
4786,1
4787,1
4789,2
4791,2
4792,1
4795,3
4799,4
4800,1
4806,6
4841,35
4842,1
4844,2
4852,8
4855,3
4861,6
4867,6
4868,1
4870,2
4918,48
4919,1
4920,1
4921,1
4922,1
4923,1
4925,2
4926,1
4927,1
4933,6
4936,3
4937,1
4938,1
5017,79
5018,1
5019,1
5020,1
5021,1
5022,1
5026,4
5030,4
5033,3
5036,3
5160,124
5161,1
5162,1
5163,1
5164,1
5165,1
5166,1
5167,1
5168,1
5169,1
5170,1
5171,1
5172,1
5173,1
5174,1
5175,1
5180,5
5181,1
5183,2
5297,114
5298,1
5299,1
5300,1
5301,1
5302,1
5306,4
5308,2
5364,56
5365,1
5366,1
5368,2
5369,1
5370,1
5371,1
5373,2
5381,8
5382,1
5391,9
5401,10
5404,3
5405,1
5406,1
5411,5
5415,4
5445,30
5488,43
5489,1
5491,2
5492,1
5493,1
5497,4
5586,89
5588,2
5589,1
5590,1
5591,1
5592,1
5593,1
5594,1
5595,1
5596,1
5597,1
5599,2
5603,4
5678,75
5679,1
5680,1
5681,1
5682,1
5683,1
5684,1
5685,1
5686,1
5687,1
5688,1
5689,1
5690,1
5691,1
5692,1
5693,1
5694,1
5746,52
5747,1
5748,1
5749,1
5750,1
5751,1
5752,1
5753,1
5755,2
5756,1
5758,2
5760,2
5764,4
5812,48
5813,1
5814,1
5815,1
5817,2
5818,1
5819,1
